,date,temp_f,precip_mm,is_snowday
234,2019-08-23,70.2,1.02,0
235,2019-08-24,69.7,0.08,0
236,2019-08-25,69.2,0.0,0
237,2019-08-26,66.5,0.0,0
238,2019-08-27,67.7,0.0,0
239,2019-08-28,69.7,0.0,0
240,2019-08-29,73.1,0.08,0
241,2019-08-30,75.5,0.0,0
242,2019-08-31,75.8,0.0,0
243,2019-09-01,71.0,0.0,0
244,2019-09-02,70.8,0.0,0
245,2019-09-03,73.6,0.3,0
246,2019-09-04,75.3,0.0,0
247,2019-09-05,71.0,0.0,0
248,2019-09-06,64.8,0.0,0
249,2019-09-07,64.2,0.34,0
250,2019-09-08,69.1,0.02,0
251,2019-09-09,70.5,0.0,0
252,2019-09-10,70.4,0.01,0
253,2019-09-11,76.1,0.0,0
254,2019-09-12,76.5,0.01,0
255,2019-09-13,63.5,0.16,0
256,2019-09-14,67.8,0.0,0
257,2019-09-15,74.5,0.0,0
258,2019-09-16,72.9,0.0,0
259,2019-09-17,69.5,0.0,0
260,2019-09-18,64.0,0.0,0
261,2019-09-19,60.6,0.0,0
262,2019-09-20,65.6,0.0,0
263,2019-09-21,71.8,0.0,0
264,2019-09-22,75.1,0.0,0
265,2019-09-23,78.7,0.0,0
266,2019-09-24,72.2,0.11,0
267,2019-09-25,67.9,0.0,0
268,2019-09-26,70.5,0.0,0
269,2019-09-27,66.3,0.02,0
270,2019-09-28,71.3,0.0,0
271,2019-09-29,74.4,0.0,0
272,2019-09-30,65.3,0.0,0
273,2019-10-01,69.9,0.0,0
274,2019-10-02,78.7,0.0,0
275,2019-10-03,58.5,0.2,0
276,2019-10-04,59.2,0.17,0
277,2019-10-05,52.0,0.0,0
278,2019-10-06,62.8,0.0,0
279,2019-10-07,71.5,0.01,0
280,2019-10-08,60.5,0.22,0
281,2019-10-09,56.6,0.02,0
282,2019-10-10,59.5,0.54,0
283,2019-10-11,59.4,0.0,0
284,2019-10-12,59.8,0.0,0
285,2019-10-13,59.5,0.0,0
286,2019-10-14,63.7,0.0,0
287,2019-10-15,58.4,0.0,0
288,2019-10-16,59.6,0.0,0
289,2019-10-17,55.0,1.83,0
290,2019-10-18,53.2,0.0,0
291,2019-10-19,50.8,0.0,0
292,2019-10-20,54.3,0.0,0
293,2019-10-21,56.4,0.54,0
294,2019-10-22,57.5,0.0,0
295,2019-10-23,60.6,0.58,0
296,2019-10-24,57.7,0.01,0
297,2019-10-25,58.1,0.0,0
298,2019-10-26,58.7,0.0,0
299,2019-10-27,59.5,0.05,0
300,2019-10-28,58.9,1.34,0
301,2019-10-29,56.6,0.0,0
302,2019-10-30,60.0,0.09,0
303,2019-10-31,64.7,0.36,0
304,2019-11-01,54.9,0.33,0
305,2019-11-02,46.0,0.11,0
306,2019-11-03,47.9,0.0,0
307,2019-11-04,48.5,0.0,0
308,2019-11-05,56.0,0.0,0
309,2019-11-06,51.0,0.0,0
310,2019-11-07,52.0,0.0,0
311,2019-11-08,37.9,0.1,0
312,2019-11-09,33.3,0.0,0
313,2019-11-10,43.9,0.0,0
314,2019-11-11,53.2,0.0,0
315,2019-11-12,46.5,0.0,0
316,2019-11-13,27.6,0.04,0
317,2019-11-14,35.0,0.0,0
318,2019-11-15,43.2,0.0,0
319,2019-11-16,39.1,0.0,0
320,2019-11-17,35.8,0.0,0
321,2019-11-18,39.3,0.01,0
322,2019-11-19,42.9,0.65,0
323,2019-11-20,43.2,0.18,0
324,2019-11-21,44.8,0.0,0
325,2019-11-22,49.2,0.0,0
326,2019-11-23,39.8,0.07,0
327,2019-11-24,42.6,0.61,0
328,2019-11-25,44.8,0.32,0
329,2019-11-26,51.6,0.0,0
330,2019-11-27,54.3,0.0,0
331,2019-11-28,49.2,0.04,0
332,2019-11-29,36.1,0.0,0
333,2019-11-30,36.3,0.0,0
334,2019-12-01,33.3,0.0,0
335,2019-12-02,35.3,0.65,0
336,2019-12-03,32.4,0.47,0
337,2019-12-04,35.3,0.02,1
338,2019-12-05,38.6,0.0,0
339,2019-12-06,40.6,0.0,0
340,2019-12-07,36.6,0.0,0
341,2019-12-08,34.0,0.0,0
342,2019-12-09,46.8,0.21,0
343,2019-12-10,55.8,1.36,0
344,2019-12-11,37.3,0.36,0
345,2019-12-12,31.1,0.03,0
346,2019-12-13,39.1,0.0,0
347,2019-12-14,50.1,1.93,0
348,2019-12-15,44.8,0.04,0
349,2019-12-16,35.6,0.0,0
350,2019-12-17,33.5,0.47,0
351,2019-12-18,33.0,0.53,0
352,2019-12-19,21.3,0.03,0
353,2019-12-20,25.8,0.0,0
354,2019-12-21,28.2,0.0,0
355,2019-12-22,36.6,0.0,0
356,2019-12-23,46.5,0.0,0
357,2019-12-24,45.0,0.0,0
358,2019-12-25,38.7,0.0,0
359,2019-12-26,39.8,0.0,0
360,2019-12-27,49.4,0.0,0
361,2019-12-28,48.0,0.0,0
362,2019-12-29,42.6,0.0,0
363,2019-12-30,39.4,0.56,0
364,2019-12-31,38.7,0.43,0
