,date,temp_f,precip_mm,is_snowday
65,2015-03-07,26.1,0.0,1
66,2015-03-08,41.4,0.0,1
67,2015-03-09,46.6,0.01,1
68,2015-03-10,47.2,0.13,1
69,2015-03-11,48.8,0.47,1
70,2015-03-12,45.1,0.01,1
71,2015-03-13,37.6,0.0,1
72,2015-03-14,44.0,0.23,1
73,2015-03-15,42.4,0.58,1
74,2015-03-16,40.7,0.0,0
75,2015-03-17,49.7,0.01,0
76,2015-03-18,33.9,0.01,0
77,2015-03-19,34.0,0.0,0
78,2015-03-20,34.5,0.0,0
79,2015-03-21,33.7,0.4,0
80,2015-03-22,39.1,0.0,1
81,2015-03-23,30.3,0.0,0
82,2015-03-24,33.8,0.0,0
83,2015-03-25,39.9,0.0,0
84,2015-03-26,46.9,0.05,0
85,2015-03-27,43.9,0.59,0
86,2015-03-28,37.2,0.27,0
87,2015-03-29,33.4,0.0,0
88,2015-03-30,43.3,0.0,0
89,2015-03-31,42.2,0.0,0
90,2015-04-01,38.9,0.17,0
91,2015-04-02,51.8,0.0,0
92,2015-04-03,61.1,0.0,0
93,2015-04-04,52.9,0.05,0
94,2015-04-05,49.3,0.01,0
95,2015-04-06,50.8,0.0,0
96,2015-04-07,54.9,0.0,0
97,2015-04-08,42.3,0.15,0
98,2015-04-09,38.8,0.0,0
99,2015-04-10,44.6,0.17,0
100,2015-04-11,54.1,0.0,0
101,2015-04-12,51.3,0.0,0
102,2015-04-13,57.7,0.0,0
103,2015-04-14,60.7,0.0,0
104,2015-04-15,61.0,0.01,0
105,2015-04-16,58.0,0.0,0
106,2015-04-17,60.5,0.08,0
107,2015-04-18,68.0,0.0,0
108,2015-04-19,58.7,0.0,0
109,2015-04-20,51.1,0.02,0
110,2015-04-21,56.3,1.49,0
111,2015-04-22,57.7,0.06,0
112,2015-04-23,46.8,0.05,0
113,2015-04-24,43.5,0.0,0
114,2015-04-25,47.0,0.0,0
115,2015-04-26,54.1,0.0,0
116,2015-04-27,54.5,0.0,0
117,2015-04-28,59.0,0.0,0
118,2015-04-29,64.9,0.0,0
119,2015-04-30,55.6,0.0,0
120,2015-05-01,53.6,0.0,0
121,2015-05-02,55.1,0.0,0
122,2015-05-03,61.5,0.0,0
123,2015-05-04,70.1,0.0,0
124,2015-05-05,73.7,0.0,0
125,2015-05-06,68.1,0.0,0
126,2015-05-07,66.2,0.0,0
127,2015-05-08,66.9,0.0,0
128,2015-05-09,62.3,0.0,0
129,2015-05-10,70.0,0.0,0
130,2015-05-11,75.3,0.0,0
131,2015-05-12,75.6,0.0,0
132,2015-05-13,64.5,0.0,0
133,2015-05-14,60.0,0.0,0
134,2015-05-15,63.1,0.0,0
135,2015-05-16,65.4,0.03,0
136,2015-05-17,72.2,0.29,0
137,2015-05-18,67.2,0.02,0
138,2015-05-19,65.2,0.0,0
139,2015-05-20,62.0,0.0,0
140,2015-05-21,56.7,0.0,0
141,2015-05-22,62.1,0.0,0
142,2015-05-23,59.3,0.0,0
143,2015-05-24,66.2,0.0,0
144,2015-05-25,73.8,0.0,0
145,2015-05-26,76.1,0.0,0
146,2015-05-27,75.7,0.0,0
147,2015-05-28,75.9,0.08,0
148,2015-05-29,73.6,0.0,0
149,2015-05-30,73.5,0.0,0
150,2015-05-31,74.4,0.0,0
151,2015-06-01,58.0,1.89,0
152,2015-06-02,52.4,0.4,0
153,2015-06-03,58.0,0.26,0
154,2015-06-04,58.0,0.0,0
155,2015-06-05,59.4,0.0,0
156,2015-06-06,65.9,0.32,0
157,2015-06-07,65.0,0.19,0
158,2015-06-08,68.6,0.0,0
159,2015-06-09,73.7,0.07,0
160,2015-06-10,74.0,0.01,0
161,2015-06-11,79.6,0.0,0
162,2015-06-12,81.6,0.0,0
163,2015-06-13,81.4,0.0,0
164,2015-06-14,77.9,0.0,0
165,2015-06-15,70.8,0.77,0
166,2015-06-16,69.9,0.16,0
167,2015-06-17,73.3,0.27,0
168,2015-06-18,66.8,0.0,0
169,2015-06-19,74.6,0.0,0
170,2015-06-20,70.1,0.0,0
171,2015-06-21,76.3,0.35,0
172,2015-06-22,78.3,0.29,0
173,2015-06-23,82.1,0.0,0
174,2015-06-24,76.7,0.02,0
175,2015-06-25,75.0,0.0,0
176,2015-06-26,74.4,0.0,0
177,2015-06-27,67.7,0.0,0
178,2015-06-28,64.3,1.42,0
179,2015-06-29,70.3,0.29,0
180,2015-06-30,74.5,0.0,0
181,2015-07-01,75.0,0.43,0
182,2015-07-02,74.7,0.39,0
183,2015-07-03,73.5,0.0,0
184,2015-07-04,72.0,0.0,0
185,2015-07-05,74.6,0.0,0
186,2015-07-06,76.8,0.0,0
187,2015-07-07,78.7,0.0,0
188,2015-07-08,80.5,0.12,0
189,2015-07-09,74.7,0.0,0
190,2015-07-10,76.1,0.3,0
191,2015-07-11,78.7,0.0,0
192,2015-07-12,79.9,0.0,0
193,2015-07-13,79.5,0.0,0
194,2015-07-14,75.3,0.0,0
195,2015-07-15,77.0,0.42,0
196,2015-07-16,72.8,0.12,0
197,2015-07-17,72.5,0.0,0
198,2015-07-18,76.2,0.0,0
199,2015-07-19,84.9,0.32,0
200,2015-07-20,88.0,0.0,0
201,2015-07-21,83.7,0.0,0
202,2015-07-22,77.3,0.0,0
203,2015-07-23,76.7,0.0,0
204,2015-07-24,77.8,0.0,0
205,2015-07-25,78.2,0.0,0
206,2015-07-26,79.8,0.0,0
207,2015-07-27,78.5,0.36,0
208,2015-07-28,82.7,0.0,0
209,2015-07-29,85.4,0.0,0
210,2015-07-30,80.5,0.0,0
211,2015-07-31,80.5,1.95,0
212,2015-08-01,81.6,0.0,0
213,2015-08-02,79.9,0.0,0
214,2015-08-03,81.3,0.0,0
215,2015-08-04,80.7,0.43,0
216,2015-08-05,79.3,0.0,0
217,2015-08-06,75.6,0.0,0
218,2015-08-07,76.4,0.0,0
219,2015-08-08,74.7,0.0,0
220,2015-08-09,75.0,0.0,0
221,2015-08-10,74.9,0.0,0
222,2015-08-11,74.9,0.59,0
223,2015-08-12,77.0,0.58,0
224,2015-08-13,75.4,0.0,0
225,2015-08-14,77.1,0.0,0
226,2015-08-15,80.7,0.0,0
227,2015-08-16,82.8,0.0,0
228,2015-08-17,84.4,0.0,0
229,2015-08-18,81.8,0.29,0
230,2015-08-19,80.0,0.0,0
231,2015-08-20,80.5,0.0,0
232,2015-08-21,78.7,0.33,0
233,2015-08-22,76.9,0.32,0
234,2015-08-23,76.0,0.0,0
235,2015-08-24,78.2,0.0,0
236,2015-08-25,80.9,0.0,0
237,2015-08-26,76.0,0.0,0
238,2015-08-27,73.8,0.0,0
239,2015-08-28,72.7,0.0,0
240,2015-08-29,75.7,0.0,0
241,2015-08-30,79.1,0.0,0
242,2015-08-31,81.7,0.13,0
243,2015-09-01,82.0,0.0,0
244,2015-09-02,81.0,0.0,0
245,2015-09-03,82.6,0.0,0
246,2015-09-04,80.6,0.0,0
247,2015-09-05,74.0,0.0,0
248,2015-09-06,74.1,0.0,0
249,2015-09-07,78.4,0.0,0
250,2015-09-08,84.2,0.0,0
251,2015-09-09,82.0,0.0,0
252,2015-09-10,75.2,1.13,0
253,2015-09-11,72.3,0.45,0
254,2015-09-12,74.0,0.0,0
255,2015-09-13,72.0,0.29,0
256,2015-09-14,66.4,0.04,0
257,2015-09-15,72.0,0.0,0
258,2015-09-16,75.8,0.0,0
259,2015-09-17,77.0,0.0,0
260,2015-09-18,76.3,0.0,0
261,2015-09-19,74.7,0.0,0
262,2015-09-20,73.9,0.0,0
263,2015-09-21,65.8,0.0,0
264,2015-09-22,66.8,0.0,0
265,2015-09-23,68.4,0.0,0
266,2015-09-24,69.7,0.0,0
267,2015-09-25,69.0,0.0,0
268,2015-09-26,66.5,0.0,0
269,2015-09-27,63.5,0.0,0
270,2015-09-28,70.1,0.0,0
271,2015-09-29,75.6,0.0,0
272,2015-09-30,73.5,1.33,0
273,2015-10-01,59.8,0.04,0
274,2015-10-02,52.7,0.14,0
275,2015-10-03,50.2,1.36,0
276,2015-10-04,56.5,0.02,0
277,2015-10-05,57.7,0.0,0
278,2015-10-06,61.2,0.0,0
279,2015-10-07,64.9,0.0,0
280,2015-10-08,63.8,0.0,0
281,2015-10-09,66.6,0.0,0
282,2015-10-10,58.9,0.89,0
283,2015-10-11,59.3,0.0,0
284,2015-10-12,64.4,0.0,0
285,2015-10-13,65.8,0.01,0
286,2015-10-14,63.8,0.0,0
287,2015-10-15,58.2,0.0,0
288,2015-10-16,58.5,0.0,0
289,2015-10-17,51.6,0.0,0
290,2015-10-18,43.5,0.0,0
291,2015-10-19,42.9,0.0,0
292,2015-10-20,56.1,0.0,0
293,2015-10-21,65.0,0.0,0
294,2015-10-22,65.4,0.0,0
295,2015-10-23,58.8,0.0,0
296,2015-10-24,48.4,0.0,0
297,2015-10-25,59.1,0.02,0
298,2015-10-26,51.8,0.03,0
299,2015-10-27,51.9,0.0,0
300,2015-10-28,58.0,0.0,0
301,2015-10-29,67.2,1.44,0
302,2015-10-30,55.8,0.04,0
303,2015-10-31,49.1,0.0,0
304,2015-11-01,57.9,0.0,0
305,2015-11-02,59.4,0.0,0
306,2015-11-03,60.6,0.0,0
307,2015-11-04,62.9,0.0,0
308,2015-11-05,62.8,0.0,0
309,2015-11-06,69.4,0.01,0
310,2015-11-07,64.9,0.0,0
311,2015-11-08,51.9,0.0,0
312,2015-11-09,51.1,0.0,0
313,2015-11-10,55.0,0.0,0
314,2015-11-11,52.7,0.69,0
315,2015-11-12,55.4,0.43,0
316,2015-11-13,55.4,0.01,0
317,2015-11-14,46.4,0.0,0
318,2015-11-15,46.5,0.0,0
319,2015-11-16,58.1,0.0,0
320,2015-11-17,47.5,0.0,0
321,2015-11-18,50.9,0.0,0
322,2015-11-19,59.5,0.0,0
323,2015-11-20,58.1,1.25,0
324,2015-11-21,46.4,0.0,0
325,2015-11-22,51.2,0.03,0
326,2015-11-23,39.8,0.0,0
327,2015-11-24,38.2,0.0,0
328,2015-11-25,42.5,0.0,0
329,2015-11-26,49.0,0.0,0
330,2015-11-27,57.1,0.0,0
331,2015-11-28,56.3,0.0,0
332,2015-11-29,41.5,0.02,0
333,2015-11-30,39.4,0.0,0
334,2015-12-01,46.5,0.0,0
335,2015-12-02,49.3,0.21,0
336,2015-12-03,50.9,0.1,0
337,2015-12-04,46.4,0.0,0
338,2015-12-05,45.7,0.0,0
339,2015-12-06,46.5,0.0,0
340,2015-12-07,48.0,0.0,0
341,2015-12-08,44.6,0.0,0
342,2015-12-09,45.8,0.0,0
343,2015-12-10,54.9,0.0,0
344,2015-12-11,55.2,0.0,0
345,2015-12-12,59.6,0.0,0
346,2015-12-13,61.8,0.0,0
347,2015-12-14,56.8,0.0,0
348,2015-12-15,61.8,0.42,0
349,2015-12-16,50.6,0.09,0
350,2015-12-17,54.7,0.04,0
351,2015-12-18,51.9,1.21,0
352,2015-12-19,38.2,0.0,0
353,2015-12-20,38.6,0.0,0
354,2015-12-21,45.0,0.0,0
355,2015-12-22,57.2,0.0,0
356,2015-12-23,56.4,0.19,0
357,2015-12-24,66.4,1.56,0
358,2015-12-25,62.0,0.01,0
359,2015-12-26,54.6,0.01,0
360,2015-12-27,52.0,0.12,0
361,2015-12-28,43.6,0.02,0
362,2015-12-29,39.3,0.33,0
363,2015-12-30,41.5,0.15,0
364,2015-12-31,46.4,0.22,0
