,date,temp_f,precip_mm,is_snowday
171,2016-06-20,72.8,0.0,0
172,2016-06-21,79.2,0.0,0
173,2016-06-22,77.2,0.0,0
174,2016-06-23,75.2,0.0,0
175,2016-06-24,74.6,0.0,0
176,2016-06-25,73.1,0.0,0
177,2016-06-26,74.7,0.0,0
178,2016-06-27,74.3,0.0,0
179,2016-06-28,71.1,0.54,0
180,2016-06-29,73.9,0.04,0
181,2016-06-30,75.7,0.01,0
182,2016-07-01,74.5,0.0,0
183,2016-07-02,70.3,0.83,0
184,2016-07-03,72.1,0.0,0
185,2016-07-04,74.1,0.0,0
186,2016-07-05,75.4,1.15,0
187,2016-07-06,83.3,0.66,0
188,2016-07-07,82.7,0.0,0
189,2016-07-08,79.2,0.04,0
190,2016-07-09,69.1,0.08,0
191,2016-07-10,71.5,0.53,0
192,2016-07-11,72.8,0.0,0
193,2016-07-12,74.1,0.0,0
194,2016-07-13,76.2,0.0,0
195,2016-07-14,78.7,0.0,0
196,2016-07-15,83.0,0.62,0
197,2016-07-16,81.6,0.0,0
198,2016-07-17,81.0,0.0,0
199,2016-07-18,81.9,0.0,0
200,2016-07-19,77.7,0.35,0
201,2016-07-20,76.5,0.0,0
202,2016-07-21,78.3,0.0,0
203,2016-07-22,82.8,0.0,0
204,2016-07-23,87.2,0.0,0
205,2016-07-24,84.0,0.0,0
206,2016-07-25,82.3,0.0,0
207,2016-07-26,78.9,1.0,0
208,2016-07-27,82.6,0.0,0
209,2016-07-28,83.2,0.0,0
210,2016-07-29,76.1,0.94,0
211,2016-07-30,77.0,0.15,0
212,2016-07-31,74.9,0.26,0
213,2016-08-01,72.8,1.07,0
214,2016-08-02,73.0,0.0,0
215,2016-08-03,71.5,0.0,0
216,2016-08-04,72.9,0.0,0
217,2016-08-05,74.5,0.0,0
218,2016-08-06,78.0,0.0,0
219,2016-08-07,79.0,0.05,0
220,2016-08-08,78.6,0.0,0
221,2016-08-09,78.2,0.0,0
222,2016-08-10,79.7,0.01,0
223,2016-08-11,84.3,0.08,0
224,2016-08-12,82.4,0.47,0
225,2016-08-13,86.9,0.32,0
226,2016-08-14,87.8,0.0,0
227,2016-08-15,82.6,0.06,0
228,2016-08-16,82.5,0.0,0
229,2016-08-17,80.8,0.12,0
230,2016-08-18,78.8,0.03,0
231,2016-08-19,80.0,0.0,0
232,2016-08-20,76.7,0.01,0
233,2016-08-21,78.0,0.82,0
234,2016-08-22,73.7,0.31,0
235,2016-08-23,71.2,0.0,0
236,2016-08-24,76.9,0.0,0
237,2016-08-25,77.8,0.0,0
238,2016-08-26,82.4,0.01,0
239,2016-08-27,80.2,0.0,0
240,2016-08-28,78.5,0.0,0
241,2016-08-29,80.6,0.0,0
242,2016-08-30,77.0,0.0,0
243,2016-08-31,78.9,0.0,0
244,2016-09-01,73.9,0.04,0
245,2016-09-02,72.6,0.46,0
246,2016-09-03,71.2,0.0,0
247,2016-09-04,70.8,0.0,0
248,2016-09-05,72.8,0.0,0
249,2016-09-06,76.7,0.0,0
250,2016-09-07,76.0,0.0,0
251,2016-09-08,78.2,0.0,0
252,2016-09-09,85.0,0.0,0
253,2016-09-10,81.1,0.22,0
254,2016-09-11,79.4,0.0,0
255,2016-09-12,69.5,0.0,0
256,2016-09-13,70.8,0.0,0
257,2016-09-14,75.7,0.0,0
258,2016-09-15,68.0,0.56,0
259,2016-09-16,66.2,0.0,0
260,2016-09-17,67.1,0.0,0
261,2016-09-18,74.3,0.0,0
262,2016-09-19,72.7,0.24,0
263,2016-09-20,72.9,0.44,0
264,2016-09-21,75.3,0.0,0
265,2016-09-22,74.2,0.0,0
266,2016-09-23,74.0,0.0,0
267,2016-09-24,65.8,0.21,0
268,2016-09-25,61.3,0.2,0
269,2016-09-26,63.1,0.0,0
270,2016-09-27,68.1,0.22,0
271,2016-09-28,64.4,0.0,0
272,2016-09-29,60.6,0.0,0
273,2016-09-30,58.6,0.0,0
274,2016-10-01,58.4,0.4,0
275,2016-10-02,59.6,0.0,0
276,2016-10-03,64.6,0.0,0
277,2016-10-04,64.5,0.0,0
278,2016-10-05,60.0,0.0,0
279,2016-10-06,62.1,0.0,0
280,2016-10-07,63.4,0.0,0
281,2016-10-08,63.0,0.0,0
282,2016-10-09,58.0,0.44,0
283,2016-10-10,54.3,0.34,0
284,2016-10-11,53.4,0.0,0
285,2016-10-12,57.9,0.0,0
286,2016-10-13,60.1,0.0,0
287,2016-10-14,54.4,0.0,0
288,2016-10-15,54.0,0.0,0
289,2016-10-16,59.6,0.0,0
290,2016-10-17,69.4,0.0,0
291,2016-10-18,73.1,0.0,0
292,2016-10-19,74.8,0.0,0
293,2016-10-20,66.6,0.0,0
294,2016-10-21,67.5,0.0,0
295,2016-10-22,53.4,1.32,0
296,2016-10-23,52.4,0.08,0
297,2016-10-24,56.1,0.0,0
298,2016-10-25,48.6,0.0,0
299,2016-10-26,44.2,0.0,0
300,2016-10-27,44.2,0.0,0
301,2016-10-28,47.8,1.41,0
302,2016-10-29,49.2,0.0,0
303,2016-10-30,65.4,0.0,0
304,2016-10-31,50.7,0.56,0
305,2016-11-01,48.9,0.0,0
306,2016-11-02,59.7,0.0,0
307,2016-11-03,65.3,0.0,0
308,2016-11-04,56.2,0.0,0
309,2016-11-05,52.0,0.0,0
310,2016-11-06,54.4,0.0,0
311,2016-11-07,46.6,0.0,0
312,2016-11-08,52.0,0.0,0
313,2016-11-09,56.4,0.0,0
314,2016-11-10,48.5,0.06,0
315,2016-11-11,53.4,0.0,0
316,2016-11-12,42.9,0.0,0
317,2016-11-13,49.0,0.0,0
318,2016-11-14,53.6,0.0,0
319,2016-11-15,51.4,0.18,0
320,2016-11-16,51.6,1.63,0
321,2016-11-17,54.3,0.0,0
322,2016-11-18,52.5,0.0,0
323,2016-11-19,55.2,0.0,0
324,2016-11-20,41.2,0.56,0
325,2016-11-21,38.2,0.31,0
326,2016-11-22,38.4,0.0,0
327,2016-11-23,38.8,0.0,0
328,2016-11-24,43.2,0.0,0
329,2016-11-25,48.6,0.03,0
330,2016-11-26,47.7,0.02,0
331,2016-11-27,43.5,0.0,0
332,2016-11-28,44.3,0.0,0
333,2016-11-29,54.2,0.0,0
334,2016-11-30,55.8,2.2,0
335,2016-12-01,51.4,0.8,0
336,2016-12-02,44.7,0.07,0
337,2016-12-03,44.3,0.0,0
338,2016-12-04,42.2,0.0,0
339,2016-12-05,42.8,0.17,0
340,2016-12-06,42.7,0.02,0
341,2016-12-07,41.3,0.44,0
342,2016-12-08,42.2,0.09,0
343,2016-12-09,36.0,0.0,0
344,2016-12-10,31.5,0.0,0
345,2016-12-11,30.8,0.0,0
346,2016-12-12,38.8,0.46,0
347,2016-12-13,39.6,0.07,0
348,2016-12-14,39.4,0.0,0
349,2016-12-15,27.7,0.0,0
350,2016-12-16,20.7,0.0,0
351,2016-12-17,29.9,0.18,0
352,2016-12-18,45.5,0.57,1
353,2016-12-19,28.4,0.02,1
354,2016-12-20,25.8,0.0,0
355,2016-12-21,34.3,0.0,0
356,2016-12-22,41.6,0.0,0
357,2016-12-23,41.8,0.0,0
358,2016-12-24,42.1,0.02,0
359,2016-12-25,43.9,0.45,0
360,2016-12-26,37.5,0.0,0
361,2016-12-27,54.7,0.02,0
362,2016-12-28,39.7,0.0,0
363,2016-12-29,38.9,0.0,0
364,2016-12-30,37.3,0.39,0
365,2016-12-31,36.4,0.01,0
